server_id,window_start,window_end,avg_cpu,avg_mem,alert
server_14,22:08:00,22:08:30,51.89,49.79,
server_14,22:08:10,22:08:40,41.5,53.98,
server_14,22:08:20,22:08:50,45.54,61.45,
server_14,22:08:30,22:09:00,44.43,61.85,
server_14,22:08:40,22:09:10,52.7,69.06,
server_14,22:08:50,22:09:20,44.12,69.42,
server_14,22:09:00,22:09:30,38.27,61.23,
server_14,22:09:10,22:09:40,42.13,50.01,
server_14,22:09:20,22:09:50,56.75,52.04,
server_14,22:09:30,22:10:00,53.66,52.1,
server_14,22:09:40,22:10:10,51.95,57.32,
server_14,22:09:50,22:10:20,44.24,53.28,
server_14,22:10:00,22:10:30,52.2,68.76,
server_14,22:10:10,22:10:40,63.23,72.23,
server_14,22:10:20,22:10:50,65.08,60.0,
server_14,22:10:30,22:11:00,65.49,40.9,
server_14,22:10:40,22:11:10,52.18,41.02,
server_14,22:10:50,22:11:20,55.84,53.13,
server_14,22:11:00,22:11:30,42.02,73.52,
server_14,22:11:10,22:11:40,38.49,73.5,
server_14,22:11:20,22:11:50,29.19,79.61,
server_14,22:11:30,22:12:00,41.73,67.17,
server_14,22:11:40,22:12:10,52.65,52.23,
server_14,22:11:50,22:12:20,56.26,40.7,
server_14,22:12:00,22:12:30,69.38,52.3,
server_14,22:12:10,22:12:40,67.2,73.94,
server_14,22:12:20,22:12:50,66.47,80.79,
server_14,22:12:30,22:13:00,62.67,61.34,
server_14,22:12:40,22:13:10,63.06,48.59,
server_14,22:12:50,22:13:20,58.02,50.57,
server_14,22:13:00,22:13:30,38.94,68.62,
server_14,22:13:10,22:13:40,34.87,68.2,
server_14,22:13:20,22:13:50,42.57,63.63,
server_14,22:13:30,22:14:00,60.53,48.68,
server_14,22:13:40,22:14:10,63.75,52.63,
server_14,22:13:50,22:14:20,67.57,61.18,
server_14,22:14:00,22:14:30,56.28,65.35,
server_14,22:14:10,22:14:40,57.96,62.75,
server_14,22:14:20,22:14:50,60.93,44.84,
server_14,22:14:30,22:15:00,61.67,40.82,
server_14,22:14:40,22:15:10,54.81,46.95,
server_14,22:14:50,22:15:20,45.33,57.27,
server_14,22:15:00,22:15:30,43.08,55.46,
server_14,22:15:10,22:15:40,54.65,43.22,
server_14,22:15:20,22:15:50,54.21,44.14,
server_14,22:15:30,22:16:00,61.84,42.9,
server_14,22:15:40,22:16:10,68.36,47.66,
server_14,22:15:50,22:16:20,70.18,37.03,
server_14,22:16:00,22:16:30,63.94,43.73,
server_14,22:16:10,22:16:40,60.26,50.79,
server_14,22:16:20,22:16:50,51.48,55.19,
server_14,22:16:30,22:17:00,57.83,47.55,
server_14,22:16:40,22:17:10,56.61,51.57,
server_14,22:16:50,22:17:20,60.4,52.38,
server_14,22:17:00,22:17:30,69.04,57.82,
server_14,22:17:10,22:17:40,64.8,38.16,
server_14,22:17:20,22:17:50,64.32,40.83,
server_14,22:17:30,22:18:00,54.98,37.94,
server_14,22:17:40,22:18:10,52.63,59.47,
server_14,22:17:50,22:18:20,56.0,60.41,
server_14,22:18:00,22:18:30,62.05,60.29,
server_14,22:18:10,22:18:40,59.98,40.62,
server_14,22:18:20,22:18:50,66.53,31.01,
server_14,22:18:30,22:19:00,64.4,40.7,
server_14,22:18:40,22:19:10,66.71,46.68,
server_14,22:18:50,22:19:20,63.5,68.42,
server_14,22:19:00,22:19:30,55.24,76.21,
server_14,22:19:10,22:19:40,60.45,74.73,
server_14,22:19:20,22:19:50,57.25,51.9,
server_14,22:19:30,22:20:00,63.49,45.62,
server_14,22:19:40,22:20:10,46.54,61.39,
server_14,22:19:50,22:20:20,48.07,64.7,
server_14,22:20:00,22:20:30,44.42,58.29,
server_14,22:20:10,22:20:40,51.88,40.04,
server_14,22:20:20,22:20:50,59.74,60.0,
server_14,22:20:30,22:21:00,57.9,57.09,
server_14,22:20:40,22:21:10,71.92,49.37,
server_14,22:20:50,22:21:20,75.02,38.13,
server_14,22:21:00,22:21:30,73.64,43.32,
server_14,22:21:10,22:21:40,65.78,54.3,
server_14,22:21:20,22:21:50,53.49,48.95,
server_14,22:21:30,22:22:00,51.22,48.73,
server_14,22:21:40,22:22:10,46.04,49.1,
server_14,22:21:50,22:22:20,43.75,53.19,
server_14,22:22:00,22:22:30,52.86,47.59,
server_14,22:22:10,22:22:40,44.79,51.85,
server_14,22:22:20,22:22:50,59.24,36.36,
server_14,22:22:30,22:23:00,54.19,45.66,
server_14,22:22:40,22:23:10,58.34,48.15,
server_14,22:22:50,22:23:20,38.24,65.39,
server_14,22:23:00,22:23:30,37.46,56.56,
server_14,22:23:10,22:23:40,40.48,51.91,
server_14,22:23:20,22:23:50,48.95,50.97,
server_14,22:23:30,22:24:00,39.21,58.54,
server_14,22:23:40,22:24:10,45.88,63.07,
server_14,22:23:50,22:24:20,54.34,73.06,
server_14,22:24:00,22:24:30,58.74,78.38,
server_14,22:24:10,22:24:40,58.7,77.6,
server_14,22:24:20,22:24:50,55.63,64.66,
server_14,22:24:30,22:25:00,65.04,57.82,
server_14,22:24:40,22:25:10,63.11,56.5,
server_14,22:24:50,22:25:20,52.88,53.93,
server_14,22:25:00,22:25:30,50.0,38.23,
server_14,22:25:10,22:25:40,42.89,28.7,
server_14,22:25:20,22:25:50,49.26,21.1,
server_14,22:25:30,22:26:00,52.47,30.83,
server_14,22:25:40,22:26:10,50.5,39.57,
server_14,22:25:50,22:26:20,50.11,45.22,
server_14,22:26:00,22:26:30,41.63,44.55,
server_14,22:26:10,22:26:40,44.94,34.88,
server_14,22:26:20,22:26:50,39.12,38.55,
server_14,22:26:30,22:27:00,36.55,45.28,
server_14,22:26:40,22:27:10,42.64,40.85,
server_14,22:26:50,22:27:20,54.88,39.47,
server_14,22:27:00,22:27:30,66.06,30.52,
server_14,22:27:10,22:27:40,58.09,40.67,
server_14,22:27:20,22:27:50,56.93,47.59,
server_14,22:27:30,22:28:00,55.38,46.48,
server_14,22:27:40,22:28:10,62.37,40.67,
server_14,22:27:50,22:28:20,64.0,30.31,
server_14,22:28:00,22:28:30,54.41,32.21,
server_14,22:28:10,22:28:40,60.26,33.44,
server_14,22:28:20,22:28:50,57.95,49.86,
server_14,22:28:30,22:29:00,69.51,62.74,
server_14,22:28:40,22:29:10,69.28,77.61,
server_14,22:28:50,22:29:20,64.12,69.76,
server_14,22:29:00,22:29:30,57.52,59.74,
server_14,22:29:10,22:29:40,44.61,47.76,
server_14,22:29:20,22:29:50,39.37,44.3,
server_14,22:29:30,22:30:00,51.09,41.21,
server_14,22:29:40,22:30:10,54.19,45.69,
server_14,22:29:50,22:30:20,66.03,52.74,
server_14,22:30:00,22:30:30,55.16,59.98,
server_14,22:30:10,22:30:40,59.22,64.81,
server_14,22:30:20,22:30:50,49.5,57.07,
server_14,22:30:30,22:31:00,53.11,56.64,
server_14,22:30:40,22:31:10,61.37,57.31,
server_14,22:30:50,22:31:20,75.19,60.78,
server_14,22:31:00,22:31:30,75.12,63.28,
server_14,22:31:10,22:31:40,63.31,55.02,
server_14,22:31:20,22:31:50,52.69,41.12,
server_14,22:31:30,22:32:00,42.57,27.37,
server_14,22:31:40,22:32:10,56.69,42.3,
server_14,22:31:50,22:32:20,64.17,61.68,
server_14,22:32:00,22:32:30,80.83,66.26,
server_14,22:32:10,22:32:40,64.66,45.65,
server_14,22:32:20,22:32:50,56.38,36.58,
server_14,22:32:30,22:33:00,51.62,42.11,
server_14,22:32:40,22:33:10,50.06,48.02,
server_14,22:32:50,22:33:20,53.66,52.8,
server_14,22:33:00,22:33:30,42.3,50.23,
server_14,22:33:10,22:33:40,49.62,52.79,
server_14,22:33:20,22:33:50,48.45,53.69,
server_14,22:33:30,22:34:00,48.71,52.68,
server_14,22:33:40,22:34:10,42.18,48.02,
server_14,22:33:50,22:34:20,28.25,46.6,
server_14,22:34:00,22:34:30,45.81,40.04,
server_14,22:34:10,22:34:40,41.23,50.46,
server_14,22:34:20,22:34:50,52.79,52.52,
server_14,22:34:30,22:35:00,30.17,75.97,
server_14,22:34:40,22:35:10,36.04,76.08,
server_14,22:34:50,22:35:20,27.61,79.79,
server_14,22:35:00,22:35:30,33.93,73.77,
server_14,22:35:10,22:35:40,31.89,62.19,
server_14,22:35:20,22:35:50,46.2,49.4,
server_14,22:35:30,22:36:00,58.91,38.37,
server_14,22:35:40,22:36:10,55.43,53.19,
server_14,22:35:50,22:36:20,46.0,55.99,
server_14,22:36:00,22:36:30,37.91,55.79,
server_14,22:36:10,22:36:40,54.03,49.52,
server_14,22:36:20,22:36:50,53.62,57.76,
server_14,22:36:30,22:37:00,56.3,65.11,
server_14,22:36:40,22:37:10,49.54,61.37,
server_14,22:36:50,22:37:20,49.79,56.4,
server_14,22:37:00,22:37:30,44.43,51.13,
server_14,22:37:10,22:37:40,43.22,45.48,
server_14,22:37:20,22:37:50,37.84,48.54,
server_14,22:37:30,22:38:00,49.16,57.01,
server_14,22:37:40,22:38:10,52.84,61.92,
server_14,22:37:50,22:38:20,63.95,59.7,
server_14,22:38:00,22:38:30,59.99,54.87,
server_14,22:38:10,22:38:40,57.27,48.34,
server_14,22:38:20,22:38:50,63.53,42.27,
server_14,22:38:30,22:39:00,62.21,42.34,
server_14,22:38:40,22:39:10,69.59,51.38,
server_14,22:38:50,22:39:20,71.05,60.66,
server_14,22:39:00,22:39:30,64.36,54.1,
server_14,22:39:10,22:39:40,57.1,50.12,
server_14,22:39:20,22:39:50,40.67,38.57,
server_14,22:39:30,22:40:00,47.58,45.77,
server_14,22:39:40,22:40:10,38.2,50.02,
server_14,22:39:50,22:40:20,46.72,61.27,
server_14,22:40:00,22:40:30,48.59,72.1,
server_14,22:40:10,22:40:40,52.37,70.64,
server_14,22:40:20,22:40:50,48.97,71.75,
server_14,22:40:30,22:41:00,40.28,59.56,
server_14,22:40:40,22:41:10,43.74,58.67,
server_14,22:40:50,22:41:20,48.25,44.48,
server_14,22:41:00,22:41:30,47.75,42.57,
server_14,22:41:10,22:41:40,48.22,42.77,
server_14,22:41:20,22:41:50,43.47,54.14,
server_14,22:41:30,22:42:00,54.97,62.77,
server_14,22:41:40,22:42:10,55.09,60.3,
server_14,22:41:50,22:42:20,53.58,60.18,
server_14,22:42:00,22:42:30,40.39,56.12,
server_14,22:42:10,22:42:40,49.84,52.27,
server_14,22:42:20,22:42:50,41.24,53.75,
server_14,22:42:30,22:43:00,61.29,53.43,
server_14,22:42:40,22:43:10,54.6,63.82,
server_14,22:42:50,22:43:20,68.23,61.19,
server_14,22:43:00,22:43:30,65.37,68.66,
server_14,22:43:10,22:43:40,63.71,62.59,
server_14,22:43:20,22:43:50,57.96,71.68,
server_14,22:43:30,22:44:00,52.33,63.79,
server_14,22:43:40,22:44:10,48.07,62.0,
server_14,22:43:50,22:44:20,47.34,51.48,
server_14,22:44:00,22:44:30,46.62,51.88,
server_14,22:44:10,22:44:40,52.12,50.53,
server_14,22:44:20,22:44:50,51.71,49.5,
server_14,22:44:30,22:45:00,54.28,45.07,
server_14,22:44:40,22:45:10,66.18,50.21,
server_14,22:44:50,22:45:20,70.36,53.59,
server_14,22:45:00,22:45:30,61.94,52.37,
server_14,22:45:10,22:45:40,51.79,40.23,
server_14,22:45:20,22:45:50,51.4,47.32,
server_14,22:45:30,22:46:00,50.28,46.31,
server_14,22:45:40,22:46:10,59.94,69.19,
server_14,22:45:50,22:46:20,49.84,73.77,
server_14,22:46:00,22:46:30,56.89,81.67,
server_14,22:46:10,22:46:40,44.25,72.29,
server_14,22:46:20,22:46:50,51.05,54.36,
server_14,22:46:30,22:47:00,45.36,45.99,
server_14,22:46:40,22:47:10,39.71,41.22,
server_14,22:46:50,22:47:20,50.94,42.33,
server_14,22:47:00,22:47:30,55.12,49.46,
server_14,22:47:10,22:47:40,52.54,57.75,
server_14,22:47:20,22:47:50,46.1,50.21,
server_14,22:47:30,22:48:00,44.91,37.59,
server_14,22:47:40,22:48:10,56.65,27.03,
server_14,22:47:50,22:48:20,54.72,36.06,
server_14,22:48:00,22:48:30,40.45,56.76,
server_14,22:48:10,22:48:40,36.98,58.6,
server_14,22:48:20,22:48:50,39.71,61.08,
server_14,22:48:30,22:49:00,47.14,59.34,
server_14,22:48:40,22:49:10,47.02,63.2,
server_14,22:48:50,22:49:20,49.34,65.26,
server_14,22:49:00,22:49:30,57.08,55.77,
server_14,22:49:10,22:49:40,60.89,57.97,
server_14,22:49:20,22:49:50,60.56,59.77,
server_14,22:49:30,22:50:00,58.37,62.28,
server_14,22:49:40,22:50:10,47.33,64.5,
server_14,22:49:50,22:50:20,41.82,57.62,
server_14,22:50:00,22:50:30,46.36,59.07,
server_14,22:50:10,22:50:40,58.08,57.66,
server_14,22:50:20,22:50:50,66.9,54.64,
server_14,22:50:30,22:51:00,55.27,55.39,
server_14,22:50:40,22:51:10,62.1,57.31,
server_14,22:50:50,22:51:20,50.98,68.71,
server_14,22:51:00,22:51:30,50.96,54.55,
server_14,22:51:10,22:51:40,44.69,55.0,
server_14,22:51:20,22:51:50,48.33,45.9,
server_14,22:51:30,22:52:00,51.78,52.3,
server_14,22:51:40,22:52:10,44.31,45.7,
server_14,22:51:50,22:52:20,40.49,53.97,
server_14,22:52:00,22:52:30,54.49,56.91,
server_14,22:52:10,22:52:40,54.99,56.54,
server_14,22:52:20,22:52:50,51.71,53.08,
server_14,22:52:30,22:53:00,35.33,46.5,
server_14,22:52:40,22:53:10,30.48,44.78,
server_14,22:52:50,22:53:20,33.41,31.06,
server_15,20:53:00,20:53:30,35.7,47.91,
server_15,20:53:10,20:53:40,45.13,44.62,
server_15,20:53:20,20:53:50,52.6,48.98,
server_15,20:53:30,20:54:00,50.74,50.44,
server_15,20:53:40,20:54:10,54.43,56.63,
server_15,20:53:50,20:54:20,53.19,65.0,
server_15,20:54:00,20:54:30,54.32,71.92,
server_15,20:54:10,20:54:40,40.34,59.01,
server_15,20:54:20,20:54:50,33.12,57.41,
server_15,20:54:30,20:55:00,36.15,50.85,
server_15,20:54:40,20:55:10,38.21,63.15,
server_15,20:54:50,20:55:20,53.48,56.69,
server_15,20:55:00,20:55:30,61.69,51.03,
server_15,20:55:10,20:55:40,72.82,52.5,
server_15,20:55:20,20:55:50,80.08,37.98,
server_15,20:55:30,20:56:00,71.01,48.92,
server_15,20:55:40,20:56:10,70.02,48.68,
server_15,20:55:50,20:56:20,48.25,59.73,
server_15,20:56:00,20:56:30,48.36,51.91,
server_15,20:56:10,20:56:40,36.5,47.01,
server_15,20:56:20,20:56:50,40.97,50.64,
server_15,20:56:30,20:57:00,47.84,60.16,
server_15,20:56:40,20:57:10,45.34,59.01,
server_15,20:56:50,20:57:20,61.34,44.78,
server_15,20:57:00,20:57:30,64.27,45.48,
server_15,20:57:10,20:57:40,63.93,48.3,
server_15,20:57:20,20:57:50,49.97,59.6,
server_15,20:57:30,20:58:00,40.96,51.49,
server_15,20:57:40,20:58:10,48.73,55.4,
server_15,20:57:50,20:58:20,57.4,49.18,
server_15,20:58:00,20:58:30,54.02,50.88,
server_15,20:58:10,20:58:40,53.72,57.97,
server_15,20:58:20,20:58:50,59.25,67.32,
server_15,20:58:30,20:59:00,69.96,74.57,
server_15,20:58:40,20:59:10,78.88,61.34,
server_15,20:58:50,20:59:20,80.97,75.08,
server_15,20:59:00,20:59:30,73.72,67.23,
server_15,20:59:10,20:59:40,60.29,73.52,
server_15,20:59:20,20:59:50,45.88,55.3,
server_15,20:59:30,21:00:00,41.29,52.18,
server_15,20:59:40,21:00:10,51.41,45.82,
server_15,20:59:50,21:00:20,56.06,49.27,
server_15,21:00:00,21:00:30,58.28,50.14,
server_15,21:00:10,21:00:40,47.57,44.25,
server_15,21:00:20,21:00:50,40.32,37.44,
server_15,21:00:30,21:01:00,38.8,34.46,
server_15,21:00:40,21:01:10,47.01,34.27,
server_15,21:00:50,21:01:20,51.2,44.29,
server_15,21:01:00,21:01:30,58.57,51.88,
server_15,21:01:10,21:01:40,53.46,53.97,
server_15,21:01:20,21:01:50,52.61,50.23,
server_15,21:01:30,21:02:00,54.48,53.17,
server_15,21:01:40,21:02:10,62.84,51.24,
server_15,21:01:50,21:02:20,58.44,50.62,
server_15,21:02:00,21:02:30,66.53,58.91,
server_15,21:02:10,21:02:40,61.0,64.32,
server_15,21:02:20,21:02:50,69.61,66.21,
server_15,21:02:30,21:03:00,47.99,46.07,
server_15,21:02:40,21:03:10,44.28,43.21,
server_15,21:02:50,21:03:20,38.11,42.24,
server_15,21:03:00,21:03:30,44.42,54.09,
server_15,21:03:10,21:03:40,42.96,61.02,
server_15,21:03:20,21:03:50,37.87,57.66,
server_15,21:03:30,21:04:00,49.0,50.12,
server_15,21:03:40,21:04:10,59.95,39.12,
server_15,21:03:50,21:04:20,60.36,48.7,
server_15,21:04:00,21:04:30,53.34,44.33,
server_15,21:04:10,21:04:40,50.55,37.12,
server_15,21:04:20,21:04:50,53.21,29.15,
server_15,21:04:30,21:05:00,51.34,27.08,
server_15,21:04:40,21:05:10,58.72,35.65,
server_15,21:04:50,21:05:20,52.7,32.12,
server_15,21:05:00,21:05:30,50.74,41.01,
server_15,21:05:10,21:05:40,44.68,49.02,
server_15,21:05:20,21:05:50,58.04,44.67,
server_15,21:05:30,21:06:00,48.96,47.51,
server_15,21:05:40,21:06:10,48.71,40.84,
server_15,21:05:50,21:06:20,38.71,47.83,
server_15,21:06:00,21:06:30,46.37,58.69,
server_15,21:06:10,21:06:40,39.65,68.52,
server_15,21:06:20,21:06:50,46.39,72.21,
server_15,21:06:30,21:07:00,47.12,54.41,
server_15,21:06:40,21:07:10,59.46,50.98,
server_15,21:06:50,21:07:20,52.08,43.47,
server_15,21:07:00,21:07:30,51.04,46.51,
server_15,21:07:10,21:07:40,38.78,38.89,
server_15,21:07:20,21:07:50,50.38,33.31,
server_15,21:07:30,21:08:00,56.81,40.83,
server_15,21:07:40,21:08:10,63.73,48.2,
server_15,21:07:50,21:08:20,74.0,48.79,
server_15,21:08:00,21:08:30,66.45,45.4,
server_15,21:08:10,21:08:40,70.8,49.97,
server_15,21:08:20,21:08:50,59.28,69.65,
server_15,21:08:30,21:09:00,64.51,70.12,
server_15,21:08:40,21:09:10,61.06,56.33,
server_15,21:08:50,21:09:20,48.22,52.71,
server_15,21:09:00,21:09:30,39.97,54.09,
server_15,21:09:10,21:09:40,33.83,54.68,
server_15,21:09:20,21:09:50,45.48,55.73,
server_15,21:09:30,21:10:00,47.26,44.37,
server_15,21:09:40,21:10:10,52.77,42.58,
server_15,21:09:50,21:10:20,48.13,38.74,
server_15,21:10:00,21:10:30,49.53,44.74,
server_15,21:10:10,21:10:40,51.69,47.26,
server_15,21:10:20,21:10:50,58.15,36.68,
server_15,21:10:30,21:11:00,66.58,44.17,
server_15,21:10:40,21:11:10,53.7,58.57,
server_15,21:10:50,21:11:20,45.77,67.57,
server_15,21:11:00,21:11:30,37.49,55.51,
server_15,21:11:10,21:11:40,46.47,44.6,
server_15,21:11:20,21:11:50,59.4,39.05,
server_15,21:11:30,21:12:00,69.48,39.36,
server_15,21:11:40,21:12:10,72.88,41.04,
server_15,21:11:50,21:12:20,62.25,45.86,
server_15,21:12:00,21:12:30,63.55,44.73,
server_15,21:12:10,21:12:40,52.59,37.12,
server_15,21:12:20,21:12:50,51.61,36.56,
server_15,21:12:30,21:13:00,48.45,47.49,
server_15,21:12:40,21:13:10,48.41,51.6,
server_15,21:12:50,21:13:20,48.95,51.67,
server_15,21:13:00,21:13:30,39.71,44.25,
server_15,21:13:10,21:13:40,45.42,43.77,
server_15,21:13:20,21:13:50,43.94,39.68,
server_15,21:13:30,21:14:00,47.76,43.55,
server_15,21:13:40,21:14:10,51.44,47.55,
server_15,21:13:50,21:14:20,55.13,52.55,
server_15,21:14:00,21:14:30,64.69,44.66,
server_15,21:14:10,21:14:40,60.74,44.53,
server_15,21:14:20,21:14:50,68.73,37.09,
server_15,21:14:30,21:15:00,62.7,45.6,
server_15,21:14:40,21:15:10,57.23,43.93,
server_15,21:14:50,21:15:20,47.95,53.93,
server_15,21:15:00,21:15:30,42.59,51.79,
server_15,21:15:10,21:15:40,47.42,56.42,
server_15,21:15:20,21:15:50,50.87,60.81,
server_15,21:15:30,21:16:00,47.23,56.85,
server_15,21:15:40,21:16:10,50.51,41.45,
server_15,21:15:50,21:16:20,45.11,38.59,
server_15,21:16:00,21:16:30,52.04,29.55,
server_15,21:16:10,21:16:40,58.72,51.0,
server_15,21:16:20,21:16:50,60.37,39.72,
server_15,21:16:30,21:17:00,72.89,67.44,
server_15,21:16:40,21:17:10,55.57,62.91,
server_15,21:16:50,21:17:20,56.01,83.3,
server_15,21:17:00,21:17:30,44.21,64.29,
server_15,21:17:10,21:17:40,55.57,62.29,
server_15,21:17:20,21:17:50,53.46,44.73,
server_15,21:17:30,21:18:00,57.62,40.43,
server_15,21:17:40,21:18:10,55.6,34.58,
server_15,21:17:50,21:18:20,63.34,29.98,
server_15,21:18:00,21:18:30,71.45,38.64,
server_15,21:18:10,21:18:40,71.53,47.91,
server_15,21:18:20,21:18:50,58.49,65.66,
server_15,21:18:30,21:19:00,47.44,77.51,
server_15,21:18:40,21:19:10,52.38,79.88,
server_15,21:18:50,21:19:20,59.05,74.44,
server_15,21:19:00,21:19:30,55.62,62.41,
server_15,21:19:10,21:19:40,52.51,52.7,
server_15,21:19:20,21:19:50,61.51,59.22,
server_15,21:19:30,21:20:00,73.68,61.15,
server_15,21:19:40,21:20:10,68.25,60.97,
server_15,21:19:50,21:20:20,56.1,59.06,
server_15,21:20:00,21:20:30,34.87,64.91,
server_15,21:20:10,21:20:40,38.79,77.89,
server_15,21:20:20,21:20:50,49.21,66.29,
server_15,21:20:30,21:21:00,56.78,56.19,
server_15,21:20:40,21:21:10,49.8,52.38,
server_15,21:20:50,21:21:20,42.15,60.16,
server_15,21:21:00,21:21:30,48.79,59.52,
server_15,21:21:10,21:21:40,58.48,53.88,
server_15,21:21:20,21:21:50,51.2,53.34,
server_15,21:21:30,21:22:00,44.48,64.33,
server_15,21:21:40,21:22:10,45.28,57.44,
server_15,21:21:50,21:22:20,54.78,47.75,
server_15,21:22:00,21:22:30,51.09,43.42,
server_15,21:22:10,21:22:40,43.47,50.81,
server_15,21:22:20,21:22:50,46.61,62.83,
server_15,21:22:30,21:23:00,68.29,73.3,
server_15,21:22:40,21:23:10,81.14,66.67,
server_15,21:22:50,21:23:20,86.99,54.68,
server_15,21:23:00,21:23:30,69.8,40.09,
server_15,21:23:10,21:23:40,60.15,33.12,
server_15,21:23:20,21:23:50,58.24,35.47,
server_15,21:23:30,21:24:00,61.55,39.19,
server_15,21:23:40,21:24:10,58.16,47.34,
server_15,21:23:50,21:24:20,49.55,50.42,
server_15,21:24:00,21:24:30,43.22,45.5,
server_15,21:24:10,21:24:40,35.59,42.64,
server_15,21:24:20,21:24:50,32.88,40.75,
server_15,21:24:30,21:25:00,40.49,39.65,
server_15,21:24:40,21:25:10,44.74,54.9,
server_15,21:24:50,21:25:20,46.75,59.83,
server_15,21:25:00,21:25:30,58.12,75.2,
server_15,21:25:10,21:25:40,54.8,59.12,
server_15,21:25:20,21:25:50,63.54,52.52,
server_15,21:25:30,21:26:00,56.75,38.82,
server_15,21:25:40,21:26:10,64.08,39.32,
server_15,21:25:50,21:26:20,52.06,54.03,
server_15,21:26:00,21:26:30,45.55,59.15,
server_15,21:26:10,21:26:40,57.97,70.45,
server_15,21:26:20,21:26:50,71.21,66.42,
server_15,21:26:30,21:27:00,65.63,58.99,
server_15,21:26:40,21:27:10,59.63,55.26,
server_15,21:26:50,21:27:20,56.0,43.21,
server_15,21:27:00,21:27:30,65.43,37.64,
server_15,21:27:10,21:27:40,66.88,38.41,
server_15,21:27:20,21:27:50,61.2,59.9,
server_15,21:27:30,21:28:00,72.0,57.01,
server_15,21:27:40,21:28:10,62.81,47.01,
server_15,21:27:50,21:28:20,58.07,24.85,
server_15,21:28:00,21:28:30,41.22,37.91,
server_15,21:28:10,21:28:40,53.69,43.01,
server_15,21:28:20,21:28:50,62.43,53.72,
server_15,21:28:30,21:29:00,70.11,50.61,
server_15,21:28:40,21:29:10,60.6,52.71,
server_15,21:28:50,21:29:20,56.47,43.38,
server_15,21:29:00,21:29:30,37.33,52.47,
server_15,21:29:10,21:29:40,31.07,59.22,
server_15,21:29:20,21:29:50,33.32,66.08,
server_15,21:29:30,21:30:00,47.68,54.31,
server_15,21:29:40,21:30:10,55.53,48.45,
server_15,21:29:50,21:30:20,48.83,41.57,
server_15,21:30:00,21:30:30,47.24,46.68,
server_15,21:30:10,21:30:40,43.1,41.48,
server_15,21:30:20,21:30:50,57.34,41.92,
server_15,21:30:30,21:31:00,55.33,42.66,
server_15,21:30:40,21:31:10,52.78,45.03,
server_15,21:30:50,21:31:20,47.97,54.94,
server_15,21:31:00,21:31:30,50.11,51.47,
server_15,21:31:10,21:31:40,63.9,46.61,
server_15,21:31:20,21:31:50,68.86,47.45,
server_15,21:31:30,21:32:00,82.73,60.2,
server_15,21:31:40,21:32:10,74.79,55.81,
server_15,21:31:50,21:32:20,61.57,48.22,
server_15,21:32:00,21:32:30,45.4,35.41,
server_15,21:32:10,21:32:40,52.81,51.86,
server_15,21:32:20,21:32:50,64.35,61.55,
server_15,21:32:30,21:33:00,72.33,66.89,
server_15,21:32:40,21:33:10,63.49,58.35,
server_15,21:32:50,21:33:20,57.66,41.12,
server_15,21:33:00,21:33:30,56.81,45.81,
server_15,21:33:10,21:33:40,72.26,35.63,
server_15,21:33:20,21:33:50,71.42,44.8,
server_15,21:33:30,21:34:00,65.8,40.1,
server_15,21:33:40,21:34:10,40.94,64.13,
server_15,21:33:50,21:34:20,41.95,65.02,
server_15,21:34:00,21:34:30,51.23,60.26,
server_15,21:34:10,21:34:40,59.93,45.25,
server_15,21:34:20,21:34:50,61.77,47.11,
server_15,21:34:30,21:35:00,62.64,46.04,
server_15,21:34:40,21:35:10,60.34,61.87,
server_15,21:34:50,21:35:20,55.79,60.72,
server_15,21:35:00,21:35:30,50.34,60.94,
server_15,21:35:10,21:35:40,52.27,47.74,
server_15,21:35:20,21:35:50,52.73,43.48,
server_15,21:35:30,21:36:00,58.37,41.68,
server_15,21:35:40,21:36:10,66.37,47.25,
server_15,21:35:50,21:36:20,68.03,65.23,
server_15,21:36:00,21:36:30,66.24,68.73,
server_15,21:36:10,21:36:40,49.87,67.0,
server_15,21:36:20,21:36:50,44.84,58.4,
server_15,21:36:30,21:37:00,42.35,56.71,
server_15,21:36:40,21:37:10,50.33,55.78,
server_15,21:36:50,21:37:20,50.37,49.72,
server_15,21:37:00,21:37:30,48.05,53.68,
server_15,21:37:10,21:37:40,55.37,59.43,
server_15,21:37:20,21:37:50,61.14,64.06,
server_15,21:37:30,21:38:00,52.96,58.18,
server_15,21:37:40,21:38:10,62.02,40.45,
server_15,21:37:50,21:38:20,68.07,32.35,
server_15,21:38:00,21:38:30,70.04,44.42,
server_15,21:38:10,21:38:40,64.27,48.41,
server_15,21:38:20,21:38:50,57.43,51.1,
server_15,21:38:30,21:39:00,62.2,41.94,
server_15,21:38:40,21:39:10,51.54,45.06,
server_15,21:38:50,21:39:20,54.18,45.12,
